DataAsOf,EnrollmentAsOf,level,SchoolYear,DistrictCode,DistrictName,SchoolCode,SchoolName,ApplicationReceiptMonth,seniors,completed_this_month
2026-09-19,2026-06-01,lea,2026,71,Positive Outcomes Charter School,All Schools,All Schools,2025-12-01,21,1
2026-09-19,2026-06-01,lea,2026,71,Positive Outcomes Charter School,All Schools,All Schools,2026-01-01,21,1
2026-09-19,2026-06-01,lea,2026,71,Positive Outcomes Charter School,All Schools,All Schools,2026-03-01,21,2
2026-09-19,2026-06-01,lea,2026,71,Positive Outcomes Charter School,All Schools,All Schools,2026-04-01,21,1
2026-09-19,2026-06-01,lea,2026,71,Positive Outcomes Charter School,All Schools,All Schools,2026-05-01,21,1
2026-09-19,2026-06-01,lea,2026,32,Red Clay Consolidated School District,All Schools,All Schools,2025-09-01,928,20
2026-09-19,2026-06-01,lea,2026,32,Red Clay Consolidated School District,All Schools,All Schools,2025-10-01,928,102
2026-09-19,2026-06-01,lea,2026,32,Red Clay Consolidated School District,All Schools,All Schools,2025-11-01,928,63
2026-09-19,2026-06-01,lea,2026,32,Red Clay Consolidated School District,All Schools,All Schools,2025-12-01,928,45
2026-09-19,2026-06-01,lea,2026,32,Red Clay Consolidated School District,All Schools,All Schools,2026-01-01,928,48
2026-09-19,2026-06-01,lea,2026,32,Red Clay Consolidated School District,All Schools,All Schools,2026-02-01,928,32
2026-09-19,2026-06-01,lea,2026,32,Red Clay Consolidated School District,All Schools,All Schools,2026-03-01,928,37
2026-09-19,2026-06-01,lea,2026,32,Red Clay Consolidated School District,All Schools,All Schools,2026-04-01,928,29
2026-09-19,2026-06-01,lea,2026,32,Red Clay Consolidated School District,All Schools,All Schools,2026-05-01,928,15
2026-09-19,2026-06-01,lea,2026,23,Seaford School District,All Schools,All Schools,2025-09-01,255,2
2026-09-19,2026-06-01,lea,2026,23,Seaford School District,All Schools,All Schools,2025-10-01,255,19
2026-09-19,2026-06-01,lea,2026,23,Seaford School District,All Schools,All Schools,2025-11-01,255,17
2026-09-19,2026-06-01,lea,2026,23,Seaford School District,All Schools,All Schools,2025-12-01,255,8
2026-09-19,2026-06-01,lea,2026,23,Seaford School District,All Schools,All Schools,2026-01-01,255,12
2026-09-19,2026-06-01,lea,2026,23,Seaford School District,All Schools,All Schools,2026-02-01,255,10
2026-09-19,2026-06-01,lea,2026,23,Seaford School District,All Schools,All Schools,2026-03-01,255,11
2026-09-19,2026-06-01,lea,2026,23,Seaford School District,All Schools,All Schools,2026-04-01,255,8
2026-09-19,2026-06-01,lea,2026,23,Seaford School District,All Schools,All Schools,2026-05-01,255,5
2026-09-19,2026-06-01,lea,2026,24,Smyrna School District,All Schools,All Schools,2025-09-01,467,7
2026-09-19,2026-06-01,lea,2026,24,Smyrna School District,All Schools,All Schools,2025-10-01,467,50
2026-09-19,2026-06-01,lea,2026,24,Smyrna School District,All Schools,All Schools,2025-11-01,467,35
2026-09-19,2026-06-01,lea,2026,24,Smyrna School District,All Schools,All Schools,2025-12-01,467,32
2026-09-19,2026-06-01,lea,2026,24,Smyrna School District,All Schools,All Schools,2026-01-01,467,49
2026-09-19,2026-06-01,lea,2026,24,Smyrna School District,All Schools,All Schools,2026-02-01,467,19
2026-09-19,2026-06-01,lea,2026,24,Smyrna School District,All Schools,All Schools,2026-03-01,467,30
2026-09-19,2026-06-01,lea,2026,24,Smyrna School District,All Schools,All Schools,2026-04-01,467,22
2026-09-19,2026-06-01,lea,2026,24,Smyrna School District,All Schools,All Schools,2026-05-01,467,4
2026-09-19,2026-06-01,lea,2026,77,Sussex Academy,All Schools,All Schools,2025-08-01,124,1
2026-09-19,2026-06-01,lea,2026,77,Sussex Academy,All Schools,All Schools,2025-09-01,124,4
2026-09-19,2026-06-01,lea,2026,77,Sussex Academy,All Schools,All Schools,2025-10-01,124,29
2026-09-19,2026-06-01,lea,2026,77,Sussex Academy,All Schools,All Schools,2025-11-01,124,15
2026-09-19,2026-06-01,lea,2026,77,Sussex Academy,All Schools,All Schools,2025-12-01,124,14
2026-09-19,2026-06-01,lea,2026,77,Sussex Academy,All Schools,All Schools,2026-01-01,124,13
2026-09-19,2026-06-01,lea,2026,77,Sussex Academy,All Schools,All Schools,2026-02-01,124,6
2026-09-19,2026-06-01,lea,2026,77,Sussex Academy,All Schools,All Schools,2026-03-01,124,7
2026-09-19,2026-06-01,lea,2026,77,Sussex Academy,All Schools,All Schools,2026-04-01,124,3
2026-09-19,2026-06-01,lea,2026,77,Sussex Academy,All Schools,All Schools,2026-05-01,124,1
2026-09-19,2026-06-01,lea,2026,40,Sussex Technical School District,All Schools,All Schools,2025-09-01,316,6
2026-09-19,2026-06-01,lea,2026,40,Sussex Technical School District,All Schools,All Schools,2025-10-01,316,38
2026-09-19,2026-06-01,lea,2026,40,Sussex Technical School District,All Schools,All Schools,2025-11-01,316,17
2026-09-19,2026-06-01,lea,2026,40,Sussex Technical School District,All Schools,All Schools,2025-12-01,316,13
2026-09-19,2026-06-01,lea,2026,40,Sussex Technical School District,All Schools,All Schools,2026-01-01,316,18
2026-09-19,2026-06-01,lea,2026,40,Sussex Technical School District,All Schools,All Schools,2026-02-01,316,17
2026-09-19,2026-06-01,lea,2026,40,Sussex Technical School District,All Schools,All Schools,2026-03-01,316,13
2026-09-19,2026-06-01,lea,2026,40,Sussex Technical School District,All Schools,All Schools,2026-04-01,316,11
2026-09-19,2026-06-01,lea,2026,40,Sussex Technical School District,All Schools,All Schools,2026-05-01,316,8
2026-09-19,2026-06-01,lea,2026,35,Woodbridge School District,All Schools,All Schools,2025-09-01,176,1
2026-09-19,2026-06-01,lea,2026,35,Woodbridge School District,All Schools,All Schools,2025-10-01,176,9
2026-09-19,2026-06-01,lea,2026,35,Woodbridge School District,All Schools,All Schools,2025-11-01,176,9
2026-09-19,2026-06-01,lea,2026,35,Woodbridge School District,All Schools,All Schools,2025-12-01,176,6
2026-09-19,2026-06-01,lea,2026,35,Woodbridge School District,All Schools,All Schools,2026-01-01,176,10
2026-09-19,2026-06-01,lea,2026,35,Woodbridge School District,All Schools,All Schools,2026-02-01,176,11
2026-09-19,2026-06-01,lea,2026,35,Woodbridge School District,All Schools,All Schools,2026-03-01,176,9
2026-09-19,2026-06-01,lea,2026,35,Woodbridge School District,All Schools,All Schools,2026-04-01,176,9
2026-09-19,2026-06-01,lea,2026,35,Woodbridge School District,All Schools,All Schools,2026-05-01,176,4
2026-09-19,2026-06-01,state,2026,All LEAs,All LEAs,All Schools,All Schools,2025-08-01,11411,1
2026-09-19,2026-06-01,state,2026,All LEAs,All LEAs,All Schools,All Schools,2025-09-01,11411,206
2026-09-19,2026-06-01,state,2026,All LEAs,All LEAs,All Schools,All Schools,2025-10-01,11411,1540
2026-09-19,2026-06-01,state,2026,All LEAs,All LEAs,All Schools,All Schools,2025-11-01,11411,845
2026-09-19,2026-06-01,state,2026,All LEAs,All LEAs,All Schools,All Schools,2025-12-01,11411,579
2026-09-19,2026-06-01,state,2026,All LEAs,All LEAs,All Schools,All Schools,2026-01-01,11411,690
2026-09-19,2026-06-01,state,2026,All LEAs,All LEAs,All Schools,All Schools,2026-02-01,11411,469
2026-09-19,2026-06-01,state,2026,All LEAs,All LEAs,All Schools,All Schools,2026-03-01,11411,514
2026-09-19,2026-06-01,state,2026,All LEAs,All LEAs,All Schools,All Schools,2026-04-01,11411,379
2026-09-19,2026-06-01,state,2026,All LEAs,All LEAs,All Schools,All Schools,2026-05-01,11411,242
2026-09-19,2025-06-01,school,2025,29,Appoquinimink School District,24,Appoquinimink High School,2024-11-01,397,21
2026-09-19,2025-06-01,school,2025,29,Appoquinimink School District,24,Appoquinimink High School,2024-12-01,397,82
2026-09-19,2025-06-01,school,2025,29,Appoquinimink School District,24,Appoquinimink High School,2025-01-01,397,49
2026-09-19,2025-06-01,school,2025,29,Appoquinimink School District,24,Appoquinimink High School,2025-02-01,397,32
2026-09-19,2025-06-01,school,2025,29,Appoquinimink School District,24,Appoquinimink High School,2025-03-01,397,26
2026-09-19,2025-06-01,school,2025,29,Appoquinimink School District,24,Appoquinimink High School,2025-04-01,397,10
2026-09-19,2025-06-01,school,2025,29,Appoquinimink School District,24,Appoquinimink High School,2025-05-01,397,10
2026-09-19,2025-06-01,school,2025,29,Appoquinimink School District,24,Appoquinimink High School,2025-06-01,397,8
2026-09-19,2025-06-01,school,2025,29,Appoquinimink School District,18,Middletown High School,2024-10-01,309,1
2026-09-19,2025-06-01,school,2025,29,Appoquinimink School District,18,Middletown High School,2024-11-01,309,23
2026-09-19,2025-06-01,school,2025,29,Appoquinimink School District,18,Middletown High School,2024-12-01,309,57
2026-09-19,2025-06-01,school,2025,29,Appoquinimink School District,18,Middletown High School,2025-01-01,309,30
2026-09-19,2025-06-01,school,2025,29,Appoquinimink School District,18,Middletown High School,2025-02-01,309,28
2026-09-19,2025-06-01,school,2025,29,Appoquinimink School District,18,Middletown High School,2025-03-01,309,29
2026-09-19,2025-06-01,school,2025,29,Appoquinimink School District,18,Middletown High School,2025-04-01,309,13
2026-09-19,2025-06-01,school,2025,29,Appoquinimink School District,18,Middletown High School,2025-05-01,309,14
2026-09-19,2025-06-01,school,2025,29,Appoquinimink School District,18,Middletown High School,2025-06-01,309,9
2026-09-19,2025-06-01,school,2025,29,Appoquinimink School District,34,Odessa High School,2024-11-01,320,26
2026-09-19,2025-06-01,school,2025,29,Appoquinimink School District,34,Odessa High School,2024-12-01,320,62
2026-09-19,2025-06-01,school,2025,29,Appoquinimink School District,34,Odessa High School,2025-01-01,320,48
2026-09-19,2025-06-01,school,2025,29,Appoquinimink School District,34,Odessa High School,2025-02-01,320,25
2026-09-19,2025-06-01,school,2025,29,Appoquinimink School District,34,Odessa High School,2025-03-01,320,31
2026-09-19,2025-06-01,school,2025,29,Appoquinimink School District,34,Odessa High School,2025-04-01,320,22
2026-09-19,2025-06-01,school,2025,29,Appoquinimink School District,34,Odessa High School,2025-05-01,320,11
2026-09-19,2025-06-01,school,2025,29,Appoquinimink School District,34,Odessa High School,2025-06-01,320,3
2026-09-19,2025-06-01,school,2025,69,ASPIRA Delaware,568,ASPIRA Academy,2024-10-01,81,2
2026-09-19,2025-06-01,school,2025,69,ASPIRA Delaware,568,ASPIRA Academy,2024-11-01,81,2
2026-09-19,2025-06-01,school,2025,69,ASPIRA Delaware,568,ASPIRA Academy,2024-12-01,81,5
2026-09-19,2025-06-01,school,2025,69,ASPIRA Delaware,568,ASPIRA Academy,2025-01-01,81,7
2026-09-19,2025-06-01,school,2025,69,ASPIRA Delaware,568,ASPIRA Academy,2025-02-01,81,4
2026-09-19,2025-06-01,school,2025,69,ASPIRA Delaware,568,ASPIRA Academy,2025-03-01,81,8
2026-09-19,2025-06-01,school,2025,69,ASPIRA Delaware,568,ASPIRA Academy,2025-04-01,81,2
2026-09-19,2025-06-01,school,2025,69,ASPIRA Delaware,568,ASPIRA Academy,2025-05-01,81,6
2026-09-19,2025-06-01,school,2025,69,ASPIRA Delaware,568,ASPIRA Academy,2025-06-01,81,1
2026-09-19,2025-06-01,school,2025,31,Brandywine School District,190,Brandywine High School,2024-10-01,220,1
2026-09-19,2025-06-01,school,2025,31,Brandywine School District,190,Brandywine High School,2024-11-01,220,6
2026-09-19,2025-06-01,school,2025,31,Brandywine School District,190,Brandywine High School,2024-12-01,220,22
2026-09-19,2025-06-01,school,2025,31,Brandywine School District,190,Brandywine High School,2025-01-01,220,18
2026-09-19,2025-06-01,school,2025,31,Brandywine School District,190,Brandywine High School,2025-02-01,220,15
2026-09-19,2025-06-01,school,2025,31,Brandywine School District,190,Brandywine High School,2025-03-01,220,17
2026-09-19,2025-06-01,school,2025,31,Brandywine School District,190,Brandywine High School,2025-04-01,220,7
2026-09-19,2025-06-01,school,2025,31,Brandywine School District,190,Brandywine High School,2025-05-01,220,13
2026-09-19,2025-06-01,school,2025,31,Brandywine School District,190,Brandywine High School,2025-06-01,220,4
2026-09-19,2025-06-01,school,2025,31,Brandywine School District,108,Brandywine SITE,NULL,42,0
2026-09-19,2025-06-01,school,2025,31,Brandywine School District,194,Concord High School,2024-11-01,242,13
2026-09-19,2025-06-01,school,2025,31,Brandywine School District,194,Concord High School,2024-12-01,242,33
2026-09-19,2025-06-01,school,2025,31,Brandywine School District,194,Concord High School,2025-01-01,242,38
2026-09-19,2025-06-01,school,2025,31,Brandywine School District,194,Concord High School,2025-02-01,242,25
2026-09-19,2025-06-01,school,2025,31,Brandywine School District,194,Concord High School,2025-03-01,242,15
2026-09-19,2025-06-01,school,2025,31,Brandywine School District,194,Concord High School,2025-04-01,242,12
2026-09-19,2025-06-01,school,2025,31,Brandywine School District,194,Concord High School,2025-05-01,242,10
2026-09-19,2025-06-01,school,2025,31,Brandywine School District,194,Concord High School,2025-06-01,242,5
2026-09-19,2025-06-01,school,2025,31,Brandywine School District,196,Mount Pleasant High School,2024-10-01,296,2
2026-09-19,2025-06-01,school,2025,31,Brandywine School District,196,Mount Pleasant High School,2024-11-01,296,11
2026-09-19,2025-06-01,school,2025,31,Brandywine School District,196,Mount Pleasant High School,2024-12-01,296,36
2026-09-19,2025-06-01,school,2025,31,Brandywine School District,196,Mount Pleasant High School,2025-01-01,296,39
2026-09-19,2025-06-01,school,2025,31,Brandywine School District,196,Mount Pleasant High School,2025-02-01,296,13
2026-09-19,2025-06-01,school,2025,31,Brandywine School District,196,Mount Pleasant High School,2025-03-01,296,12
2026-09-19,2025-06-01,school,2025,31,Brandywine School District,196,Mount Pleasant High School,2025-04-01,296,13
2026-09-19,2025-06-01,school,2025,31,Brandywine School District,196,Mount Pleasant High School,2025-05-01,296,10
2026-09-19,2025-06-01,school,2025,31,Brandywine School District,196,Mount Pleasant High School,2025-06-01,296,6
2026-09-19,2025-06-01,school,2025,10,Caesar Rodney School District,626,Caesar Rodney High School,2024-11-01,542,25
2026-09-19,2025-06-01,school,2025,10,Caesar Rodney School District,626,Caesar Rodney High School,2024-12-01,542,95
2026-09-19,2025-06-01,school,2025,10,Caesar Rodney School District,626,Caesar Rodney High School,2025-01-01,542,54
2026-09-19,2025-06-01,school,2025,10,Caesar Rodney School District,626,Caesar Rodney High School,2025-02-01,542,40
2026-09-19,2025-06-01,school,2025,10,Caesar Rodney School District,626,Caesar Rodney High School,2025-03-01,542,43
2026-09-19,2025-06-01,school,2025,10,Caesar Rodney School District,626,Caesar Rodney High School,2025-04-01,542,30
2026-09-19,2025-06-01,school,2025,10,Caesar Rodney School District,626,Caesar Rodney High School,2025-05-01,542,9
2026-09-19,2025-06-01,school,2025,10,Caesar Rodney School District,626,Caesar Rodney High School,2025-06-01,542,20
2026-09-19,2025-06-01,school,2025,10,Caesar Rodney School District,626,Caesar Rodney High School,2025-07-01,542,1
2026-09-19,2025-06-01,school,2025,10,Caesar Rodney School District,630,John S. Charlton School,NULL,71,0
2026-09-19,2025-06-01,school,2025,17,Cape Henlopen School District,726,Cape Henlopen High School,2024-11-01,478,17
2026-09-19,2025-06-01,school,2025,17,Cape Henlopen School District,726,Cape Henlopen High School,2024-12-01,478,67
2026-09-19,2025-06-01,school,2025,17,Cape Henlopen School District,726,Cape Henlopen High School,2025-01-01,478,63
2026-09-19,2025-06-01,school,2025,17,Cape Henlopen School District,726,Cape Henlopen High School,2025-02-01,478,29
2026-09-19,2025-06-01,school,2025,17,Cape Henlopen School District,726,Cape Henlopen High School,2025-03-01,478,28
2026-09-19,2025-06-01,school,2025,17,Cape Henlopen School District,726,Cape Henlopen High School,2025-04-01,478,20
2026-09-19,2025-06-01,school,2025,17,Cape Henlopen School District,726,Cape Henlopen High School,2025-05-01,478,13
2026-09-19,2025-06-01,school,2025,17,Cape Henlopen School District,726,Cape Henlopen High School,2025-06-01,478,14
2026-09-19,2025-06-01,school,2025,17,Cape Henlopen School District,726,Cape Henlopen High School,2025-07-01,478,1
2026-09-19,2025-06-01,school,2025,17,Cape Henlopen School District,728,Sussex Consortium,NULL,13,0
2026-09-19,2025-06-01,school,2025,13,Capital School District,648,Dover High School,2024-10-01,486,1
2026-09-19,2025-06-01,school,2025,13,Capital School District,648,Dover High School,2024-11-01,486,17
2026-09-19,2025-06-01,school,2025,13,Capital School District,648,Dover High School,2024-12-01,486,27
2026-09-19,2025-06-01,school,2025,13,Capital School District,648,Dover High School,2025-01-01,486,35
2026-09-19,2025-06-01,school,2025,13,Capital School District,648,Dover High School,2025-02-01,486,28
2026-09-19,2025-06-01,school,2025,13,Capital School District,648,Dover High School,2025-03-01,486,31
2026-09-19,2025-06-01,school,2025,13,Capital School District,648,Dover High School,2025-04-01,486,20
2026-09-19,2025-06-01,school,2025,13,Capital School District,648,Dover High School,2025-05-01,486,17
2026-09-19,2025-06-01,school,2025,13,Capital School District,648,Dover High School,2025-06-01,486,17
2026-09-19,2025-06-01,school,2025,13,Capital School District,648,Dover High School,2025-07-01,486,1
2026-09-19,2025-06-01,school,2025,13,Capital School District,650,Kent County Community School,NULL,43,0
2026-09-19,2025-06-01,school,2025,70,Charter School of Wilmington,295,Charter School of Wilmington,2024-11-01,237,44
2026-09-19,2025-06-01,school,2025,70,Charter School of Wilmington,295,Charter School of Wilmington,2024-12-01,237,65
2026-09-19,2025-06-01,school,2025,70,Charter School of Wilmington,295,Charter School of Wilmington,2025-01-01,237,43
